rn:R01519	cpd:C00001
rn:R01532	cpd:C00001
rn:R01533	cpd:C00001
rn:R01538	cpd:C00001
rn:R01540	cpd:C00001
rn:R01560	cpd:C00001
rn:R01562	cpd:C00001
rn:R01563	cpd:C00001
rn:R01566	cpd:C00001
rn:R01569	cpd:C00001
rn:R01579	cpd:C00001
rn:R01581	cpd:C00001
rn:R01583	cpd:C00001
rn:R01584	cpd:C00001
rn:R01587	cpd:C00001
rn:R01588	cpd:C00001
rn:R01589	cpd:C00001
rn:R01599	cpd:C00001
rn:R01604	cpd:C00001
rn:R01607	cpd:C00001
rn:R01609	cpd:C00001
rn:R01611	cpd:C00001
rn:R01621	cpd:C00001
rn:R01623	cpd:C00001
rn:R01627	cpd:C00001
rn:R01628	cpd:C00001
rn:R01629	cpd:C00001
rn:R01630	cpd:C00001
rn:R01649	cpd:C00001
rn:R01650	cpd:C00001
rn:R01655	cpd:C00001
rn:R01663	cpd:C00001
rn:R01664	cpd:C00001
rn:R01667	cpd:C00001
rn:R01668	cpd:C00001
rn:R01669	cpd:C00001
rn:R01676	cpd:C00001
rn:R01677	cpd:C00001
rn:R01678	cpd:C00001
rn:R01683	cpd:C00001
rn:R01685	cpd:C00001
rn:R01690	cpd:C00001
rn:R01703	cpd:C00001
rn:R01704	cpd:C00001
rn:R01705	cpd:C00001
rn:R01706	cpd:C00001
rn:R01709	cpd:C00001
rn:R01710	cpd:C00001
rn:R01718	cpd:C00001
rn:R01720	cpd:C00001
rn:R01724	cpd:C00001
rn:R01732	cpd:C00001
rn:R01735	cpd:C00001
rn:R01736	cpd:C00001
rn:R01748	cpd:C00001
rn:R01752	cpd:C00001
rn:R01760	cpd:C00001
rn:R01762	cpd:C00001
rn:R01768	cpd:C00001
rn:R01769	cpd:C00001
rn:R01770	cpd:C00001
rn:R01788	cpd:C00001
rn:R01790	cpd:C00001
rn:R01791	cpd:C00001
rn:R01795	cpd:C00001
rn:R01797	cpd:C00001
rn:R01803	cpd:C00001
rn:R01804	cpd:C00001
rn:R01805	cpd:C00001
rn:R01810	cpd:C00001
rn:R01814	cpd:C00001
rn:R01815	cpd:C00001
rn:R01825	cpd:C00001
rn:R01826	cpd:C00001
rn:R01833	cpd:C00001
rn:R01840	cpd:C00001
rn:R01842	cpd:C00001
rn:R01845	cpd:C00001
rn:R01851	cpd:C00001
rn:R01853	cpd:C00001
rn:R01854	cpd:C00001
rn:R01855	cpd:C00001
rn:R01856	cpd:C00001
rn:R01862	cpd:C00001
rn:R01874	cpd:C00001
rn:R01877	cpd:C00001
rn:R01878	cpd:C00001
rn:R01882	cpd:C00001
rn:R01884	cpd:C00001
rn:R01885	cpd:C00001
rn:R01886	cpd:C00001
rn:R01887	cpd:C00001
rn:R01900	cpd:C00001
rn:R01911	cpd:C00001
rn:R01914	cpd:C00001
rn:R01915	cpd:C00001
rn:R01918	cpd:C00001
rn:R01922	cpd:C00001
rn:R01924	cpd:C00001
rn:R01930	cpd:C00001
rn:R01937	cpd:C00001
rn:R01938	cpd:C00001
rn:R01959	cpd:C00001
rn:R01960	cpd:C00001
rn:R01962	cpd:C00001
rn:R01963	cpd:C00001
rn:R01966	cpd:C00001
rn:R01968	cpd:C00001
rn:R01978	cpd:C00001
rn:R01981	cpd:C00001
rn:R01982	cpd:C00001
