"cpd";"compoundclass";"ko";"ec";"reaction";"referenceAG";"compoundname";"genesymbol";"genename";"enzyme_activity"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R10408";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R10470";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R10695";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R10775";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R10949";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11017";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11018";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11023";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11031";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11032";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11094";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11098";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11099";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11209";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11328";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11409";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11532";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11559";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11560";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11604";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11617";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11619";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11864";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11916";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11917";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11918";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R11919";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12084";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12152";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12162";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12185";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12188";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12331";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12333";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12408";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12623";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12625";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12684";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12686";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12937";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12938";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R12939";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13021";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13022";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13023";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13080";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13138";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13139";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13141";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13194";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13195";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13308";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13389";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13420";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13421";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13558";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13625";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13628";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13629";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05620";"2.3.2.13";"R13636";"ATSDR";"Ammonia";"TGM3";"transglutaminase 3";"transglutaminase"
"C14322";"Organophosphorus";"K05620";"2.3.2.13";NA;"EPC";"Chlorpyrifos";"TGM3";"transglutaminase 3";"transglutaminase"
"C14322";"Organophosphorus";"K05620";"2.3.2.13";NA;"WFD";"Chlorpyrifos";"TGM3";"transglutaminase 3";"transglutaminase"
"C14322";"Organophosphorus";"K05620";"2.3.2.13";NA;"ATSDR";"Chlorpyrifos";"TGM3";"transglutaminase 3";"transglutaminase"
"C14322";"Chlorinated";"K05620";"2.3.2.13";NA;"EPC";"Chlorpyrifos";"TGM3";"transglutaminase 3";"transglutaminase"
"C14322";"Chlorinated";"K05620";"2.3.2.13";NA;"WFD";"Chlorpyrifos";"TGM3";"transglutaminase 3";"transglutaminase"
"C14322";"Chlorinated";"K05620";"2.3.2.13";NA;"ATSDR";"Chlorpyrifos";"TGM3";"transglutaminase 3";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00005";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00018";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00084";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00088";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00123";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00131";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00141";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00143";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00145";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00146";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00148";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00149";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00150";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00152";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00153";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00181";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00189";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00193";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00195";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00213";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00220";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00221";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00223";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00243";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00248";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00250";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00253";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00254";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00256";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00269";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00270";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00277";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00279";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00283";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00284";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00321";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00347";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00348";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00357";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00359";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00364";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00365";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00366";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00396";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00445";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00446";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00447";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00469";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00482";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00483";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00484";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00485";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00486";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00490";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00524";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00532";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00540";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00552";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00571";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00581";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00606";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00648";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00654";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00665";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00671";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00673";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00675";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00676";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00677";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00681";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00682";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00688";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00689";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00697";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00728";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00729";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00737";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00748";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00749";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00765";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00782";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00787";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00789";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00790";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00823";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00825";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00905";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00917";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00974";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00980";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00985";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00996";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00997";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R00999";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01001";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01031";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01032";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01053";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01088";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01134";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01149";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01151";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01152";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01168";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01212";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01221";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01230";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01244";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
"C00014";"Nitrogen-containing";"K05621";"2.3.2.13";"R01258";"PSL";"Ammonia";"TGM4";"transglutaminase 4";"transglutaminase"
