"cpd","compoundclass","ko","ec","reaction","referenceAG","compoundname","genesymbol","genename","enzyme_activity"
"C16203","Polyaromatic","K14580","1.14.12.12",NA,"ATSDR","Anthracene-cis-1,2-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580","1.14.12.12",NA,"EPC","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580","1.14.12.12",NA,"ATSDR","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580",NA,"R09159","PSL","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580","1.14.12.12",NA,"PSL","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580",NA,"R09159","ATSDR","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580",NA,"R09159","EPC","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580",NA,"R09159","WFD","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C18276","Polyaromatic","K14580","1.14.12.12",NA,"WFD","Benzo[a]pyrene-cis-9,10-dihydrodiol","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19196","Polyaromatic","K14580",NA,NA,"IARC2B","Benzo[j]fluoranthene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19222","Polyaromatic","K14580",NA,NA,"IARC2B","Dibenzo[a,h]pyrene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19312","Polyaromatic","K14580",NA,NA,"ATSDR","Acenaphthene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19312","Polyaromatic","K14580",NA,NA,"EPA","Acenaphthene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19425","Polyaromatic","K14580",NA,NA,"EPA","Fluoranthene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19425","Polyaromatic","K14580",NA,NA,"WFD","Fluoranthene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19425","Polyaromatic","K14580",NA,NA,"EPC","Fluoranthene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19425","Polyaromatic","K14580",NA,NA,"ATSDR","Fluoranthene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19597","Nitrogen-containing","K14580",NA,NA,"IARC2A","2-Nitrotoluene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C19597","Aromatic","K14580",NA,NA,"IARC2A","2-Nitrotoluene","nahAd","naphthalene 1,2-dioxygenase subunit beta","dioxygenase"
"C00088","Inorganic","K14581",NA,"R07706","ATSDR","Nitrite","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00088","Inorganic","K14581",NA,"R09233","ATSDR","Nitrite","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00088","Nitrogen-containing","K14581",NA,"R07706","ATSDR","Nitrite","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00088","Nitrogen-containing","K14581",NA,"R09233","ATSDR","Nitrite","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00090","Aromatic","K14581",NA,"R07706","PSL","Catechol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00090","Aromatic","K14581",NA,"R07706","EPC","Catechol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00090","Aromatic","K14581",NA,"R07706","WFD","Catechol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00090","Aromatic","K14581",NA,"R07706","IARC2B","Catechol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00090","Aromatic","K14581",NA,"R07706","ATSDR","Catechol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07710","WFD","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07709","WFD","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07709","PSL","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07709","ATSDR","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07710","ATSDR","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07710","EPC","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07710","PSL","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00805","Aromatic","K14581",NA,"R07709","EPC","Salicylate","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00829","Polyaromatic","K14581",NA,"R02968","ATSDR","Naphthalene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00829","Polyaromatic","K14581",NA,"R02968","EPC","Naphthalene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00829","Polyaromatic","K14581",NA,"R02968","IARC2B","Naphthalene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00829","Polyaromatic","K14581",NA,"R02968","EPA","Naphthalene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00829","Polyaromatic","K14581",NA,"R02968","CONAMA","Naphthalene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C00829","Polyaromatic","K14581",NA,"R02968","WFD","Naphthalene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06711","Polyaromatic","K14581",NA,"R05422","EPC","Fluoren-9-ol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06711","Polyaromatic","K14581",NA,"R05422","PSL","Fluoren-9-ol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06711","Polyaromatic","K14581",NA,"R05422","ATSDR","Fluoren-9-ol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06711","Polyaromatic","K14581",NA,"R05422","WFD","Fluoren-9-ol","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06813","Nitrogen-containing","K14581",NA,"R07706","IARC2B","Nitrobenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06813","Nitrogen-containing","K14581",NA,"R07706","EPA","Nitrobenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06813","Aromatic","K14581",NA,"R07706","IARC2B","Nitrobenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C06813","Aromatic","K14581",NA,"R07706","EPA","Nitrobenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07083","Aromatic","K14581",NA,"R05424","PSL","Styrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07083","Aromatic","K14581",NA,"R05424","IARC2A","Styrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07083","Aromatic","K14581",NA,"R05424","CONAMA","Styrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05425","CONAMA","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05424","CONAMA","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05424","ATSDR","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05425","IARC2B","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05425","ATSDR","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05424","EPA","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05425","EPA","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07111","Aromatic","K14581",NA,"R05424","IARC2B","Ethylbenzene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07535","Polyaromatic","K14581",NA,"R09159","CONAMA","Benzo[a]pyrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07535","Polyaromatic","K14581",NA,"R09159","EPA","Benzo[a]pyrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07535","Polyaromatic","K14581",NA,"R09159","ATSDR","Benzo[a]pyrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07535","Polyaromatic","K14581",NA,"R09159","PSL","Benzo[a]pyrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07535","Polyaromatic","K14581",NA,"R09159","EPC","Benzo[a]pyrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07535","Polyaromatic","K14581",NA,"R09159","IARC1","Benzo[a]pyrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07535","Polyaromatic","K14581",NA,"R09159","WFD","Benzo[a]pyrene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
"C07715","Polyaromatic","K14581",NA,"R05422","EPC","Fluorene","nahAa","naphthalene 1,2-dioxygenase ferredoxin reductase component","dioxygenase"
